row_id,imdb_review_id,review_title,review_text,review_date,review_date_raw,movie_review_score,helpful_up,helpful_down,helpful_net,username,spoiler_collapsed_in_source_file,review_text_available,review_word_count,permalink
63,rw7537797,"Harmless, fun Christmas movie","Elf has become a classic and always a favorite of mine to watch during the Chrsitmas/holiday season. For goodness sake, people! Don't make more of it than it is! It's fun, and there a much worse movies out there. The low rated reviews crack me up. I think all those reviewers need a hug!",2021-11-11,"Nov 11, 2021",9.0,4,1,3,dms0817,False,True,55,https://www.imdb.com/title/tt0319343/review/rw7537797/?ref_=tturv_perm_63
64,rw0875573,"I like Will, but I was disappointed with this. - 5 of 10","More Will, less cruddy writing and plot. It has it's moments, but ultimately turns into a middle of the road X-mas film, which is fine for most. Will could have raised the marks on this film by displaying more of his talents and fleshing out more of his scenes, but sadly the writing and direction missed the target. I really like Jon Favreau, too! Perhaps his next effort will lead to more success as this film will fade into memory in a few months. Admirable try, but only 5 of 10 from me.",2003-11-16,"Nov 16, 2003",6.0,2,0,2,deadsenator,False,True,94,https://www.imdb.com/title/tt0319343/review/rw0875573/?ref_=tturv_perm_64
65,rw2341804,What the . . . .,"After seeing this movie on TV, I was expecting it to be on the bottom list of worst movies. So I came here on IMDb to see that it has a score of 6.8? How is that possible? The character of the Elf is just stupid. The film jolts along uncomfortably, the dialogue is terrible. I don't really like Will Ferrell's acting style. He just tries too hard to be funny and in the end, that effort saps out any humour from the dialogue. So I can not give it more than a 1 (if they had 0 I would give it that). It's a shame that Christmas movies for children don't get a little more effort put in them.",2010-11-21,"Nov 21, 2010",1.0,46,70,-24,yourow,False,True,121,https://www.imdb.com/title/tt0319343/review/rw2341804/?ref_=tturv_perm_65
66,rw10232909,You sit on a throne of lies,"Elf is a 2003 Christmas comedy that follows a human who was raised by Santa's elves that travels to New York City to meet his biological father. Directed by Jon Favreau and starring Will Ferrell and James Caan, Elf is a silly, but highly entertaining film that suits Ferrell's comedic style very well. His performance as Buddy the Elf is hilarious and has become an iconic Christmas themed character that has captured the hearts of millions with his childlike sense of charm and caring. It's full of good jokes and memorable scenes with a great cast that spike up the enjoyment levels making this a classic holiday movie to watch every year at Christmas time. If you've never seen this movie before, I would recommend giving it a watch.",2025-01-02,"Jan 2, 2025",6.0,2,0,2,JakeRfilmfreak,False,True,129,https://www.imdb.com/title/tt0319343/review/rw10232909/?ref_=tturv_perm_66
67,rw8722456,Rewatched it for the first time in years!!,"I gotta say, while a lot of stuff is quite over the top and a little too silly in the film, a lot of stuff still makes it work as a feel-good comedy and as an adult, I appreciate it a lot more than I did when I was a kid. I like some other Christmas movies better but this one is definitely a good one for the humor alone! Will Ferrell does great as this main character and was a good casting choice. The film even sends a good message toward the end about what love is and how important it is to have enough Christmas spirit! This is the kind of movie fun that is meant for the whole family to enjoy!",2022-12-08,"Dec 8, 2022",8.0,5,2,3,SPZMaxinema,False,True,125,https://www.imdb.com/title/tt0319343/review/rw8722456/?ref_=tturv_perm_67
68,rw6331724,Elf Off the Shelf,"A great Christmas film that I think is an obvious must watch. It's definitely the film to get you in the Christmas spirit, even in 2020. The film has a lot of hidden messages that some people will realise. One being about love and how its importance at this time of the year. Another is how you shouldn't put yourself down and how you should always put your foot forward instead of a foot backwards. These little messages are hidden with character personalities and relationships, all what make this film special. You can't deny it's one of the top and most watched Christmas films of all time, and for that I respect it highly.",2020-12-03,"Dec 3, 2020",7.0,1,0,1,rwncopeland,False,True,114,https://www.imdb.com/title/tt0319343/review/rw6331724/?ref_=tturv_perm_68
69,rw6383185,Elf,"One of the best Christmas films I have ever seen. The movie was very funny. Buddy's character was very funny and her relationship with people, especially his father, was the most funny thing in the movie.",2020-12-20,"Dec 20, 2020",9.0,5,2,3,auuwws,False,True,36,https://www.imdb.com/title/tt0319343/review/rw6383185/?ref_=tturv_perm_69
70,rw0875536,"Big Elf, Big Laughs","This movie has some big, big laughs it. It's clever and very well done. Even the artwork in the opening credits showed the makers of the film understood what they were doing- they were embracing all the Rankin/Bass Christmas specials (Rudolph, Frosty,etc.)all the other cheesy Xmas movies and we were going to have FUN. Ferrell is a strong comic force and he is hilarious in the movie - he gives 100% and it pays off. Great to see comic legend Bob Newhart on the big screen and the visuals of Ferrell crushing Newhart's lap is priceless. Now, it is not a perfect movie of course - yes, near the end it kind of runs in place and spins it's wheels and Caan's complete character turnaround is fake - he changes just because it is time to change cuz the mvie needs to wind down. BUT, come on,folks, this isn't Terms Of Enderament or To Kill A Mocking bird, it's a holiday comedy ABOUT AN ELF!!!!! And for that and it's high concept premise, it really works. Sit back, eat the popcorn and enjoy it.",2003-11-11,"Nov 11, 2003",7.0,1,0,1,shark-43,False,True,185,https://www.imdb.com/title/tt0319343/review/rw0875536/?ref_=tturv_perm_70
71,rw6844267,Beautiful tbh,It's so touching and beautiful yet it makes you laugh every scene thank you will and the whole cast this will be in my heart forever.,2021-04-24,"Apr 24, 2021",10.0,5,3,2,mkayseryan,False,True,26,https://www.imdb.com/title/tt0319343/review/rw6844267/?ref_=tturv_perm_71
72,rw10217101,Better then I thought it would be,"Elf is undeniably a beloved holiday film, filled with festive cheer, quirky humor, and a charming performance by Will Ferrell as Buddy, a human raised by elves in the North Pole. His wide-eyed innocence and relentless enthusiasm for Christmas create plenty of laugh-out-loud moments and make the movie a staple for the holiday season. The film's heartwarming message about the importance of family and holiday spirit resonates, and the supporting cast, including James Caan and Zooey Deschanel, add depth to the story. The whimsical production design captures the magic of Christmas, and the upbeat tone keeps the movie light and enjoyable. However, while Elf excels in charm, it occasionally leans too heavily on slapstick humor, which can feel repetitive. Some of the jokes are hit or miss, and the storyline, while sweet, is fairly predictable. The film's pacing also lags at times, particularly in its transition from North Pole fantasy to the real-world setting. Overall, Elf is a fun and family-friendly holiday movie that's worth revisiting each Christmas season, even if it doesn't quite achieve timeless perfection. It's a solid 6/10 for its cheerful spirit and feel-good appeal.",2024-12-26,"Dec 26, 2024",6.0,1,0,1,Bmore-Hero,False,True,195,https://www.imdb.com/title/tt0319343/review/rw10217101/?ref_=tturv_perm_72
74,rw5311510,Solidly Good,"Elf has sort of went off the map in recent years. It's been a while since I watched it, and I wasn't sure if it was going to hold up. I like Will Ferrell a lot, so I have it a try. It's a good one. Perhaps one of the best Christmas movies out there. The movie is about a human baby who grows up as an elf in North Pole. He discovered his real father lives in New York, and sets out to find him. There, he meets his father, and falls in love with another human. This is some good stuff. There were plenty of laugh out loud scenes. I couldn't even say it had any boring parts. The beginning was a little slow though. It was some solid good fun. I guess everyone else in the cast was secondary to Ferrell, but they all did well. When I thought the collaboration between the elf and his business minded father would suffice the entire story, suddenly new subplots arose that were even more satisfying. Great movie. A must see 7 stars",2019-12-09,"Dec 9, 2019",7.0,1,0,1,michaeltrivedi,False,True,183,https://www.imdb.com/title/tt0319343/review/rw5311510/?ref_=tturv_perm_74
75,rw0875534,Beyond Dumb,"Save yourself from this train wreck of a film. Although touted as a comedy not one laugh was heard from the audience I saw the movie with...not even a chuckle! Kids and adults were both squirming in their seats minute after painful minute. Although the scenes in the trailer are funny on their own, once put into context of the film, the humor disappears. Anything supposed to be remotely funny was broadcast about 10 minutes before it occurred thus rendering the ""comedy"" as inane. Trust me, don't waste your time with this one.",2003-11-07,"Nov 7, 2003",,30,59,-29,CWscooby,False,True,94,https://www.imdb.com/title/tt0319343/review/rw0875534/?ref_=tturv_perm_75
76,rw3599635,Entertaining Christmas movie,"Buddy is a human who has been raised as one of Santa's elves. One day Buddy sets off to New York to find his birth father, Walter Hobbs. New York is a whole new experience for Buddy... Reasonably entertaining Christmas movie. Plot is mostly unoriginal, predictable and trite. However, doesn't take itself too seriously. Moves along briskly and is quite funny at times. Kids will love it, but adults might find it so-so. Will Ferrell is good in the lead role - was a perfect casting for the role. Good support from James Caan, Edward Asner, Mary Steenburgen and the gorgeous Zooey Deschanel.",2016-12-16,"Dec 16, 2016",6.0,1,0,1,grantss,False,True,103,https://www.imdb.com/title/tt0319343/review/rw3599635/?ref_=tturv_perm_76
77,rw7499710,The best feel good Christmas movie ever!,"I love Elf every time I see it. Love!!!! Buddy is full of love, innocence and hope. He expects the best in everyone and believes there is good in everyone.",2021-11-01,"Nov 1, 2021",10.0,9,6,3,sudiniup,False,True,30,https://www.imdb.com/title/tt0319343/review/rw7499710/?ref_=tturv_perm_77
78,rw8683759,Elf,"Whilst delivering toys to an orphanage, a curious baby crawls into Santa's sack. Back at the North Pole shortly after, this young lad makes his presence felt, is named ""Buddy"" and put in the care of ""Papa Elf"" (Bob Newhart). Years later, ""Buddy"" (Will Ferrell) has now grown to full height and isn't really fitting in - on any level. His adopted dad tells him something of his real parents and off to New Work he goes in search of his father ""Walter"" (James Caan) who had, hitherto, been completely unaware of this son's existence. Hard-nosed ""Walter"" is initially disinterested, but thanks to a photograph from years gone by, quickly decides to try and help his green-suited offspring to try and make his way in the world. ""Buddy"" isn't very good at much, but what he excels at is making friends and spreading good cheer - and all of that proves crucial when Santa (Ed Asner) finds his sleigh won't work on Christmas Eve for lack of Christmas spirit. Can ""Buddy"" rally the troops - and avoid the menacing Central Park Rangers? This is a jolly and fun Christmas feel-good film that has weathered the last twenty years rather well. The sentiment is well layered, the humour works for all ages and Caan compliments the sometimes cringe-making effusiveness of ""Buddy"" - aided by sparing but kindly appearances from Mary Steenburgen - well. There is even an hint of a romance for our good-natured soul in the form of ""Jovie"" (Zooey Deschanel) and as Christmas movies go, this is certainly one of the better ones.",2022-11-19,"Nov 19, 2022",7.0,1,0,1,CinemaSerf,False,True,264,https://www.imdb.com/title/tt0319343/review/rw8683759/?ref_=tturv_perm_78
79,rw4485747,Whoever hates this movie has no sense of humor,"And also, how does this movie have a 6.9 rating? Rotten Tomatoes has an 83 percent on this movie and I totally agree. This movie has been out since I was a baby, so ever since I was 2, and this movie always get so many laughs out of me and my family no matter how many times we watch it every Christmas. I just love Will Ferrell's childish humor in this movie and the things he does in this movie. If you love Christmas, Christmas films and/or Will Ferrell, check it out. It is such a good Christmas movie and doesn't deserve any negativity.",2018-11-29,"Nov 29, 2018",9.0,9,6,3,adog2001,False,True,107,https://www.imdb.com/title/tt0319343/review/rw4485747/?ref_=tturv_perm_79
81,rw4328137,Best Xmas film!,"Watched this 4 or 5 times last Christmas - had it on in the background while decorating. Such a feel good film, with laugh outloud moments! Will Ferrell was brilliant in this role - a must see.",2018-09-08,"Sep 8, 2018",10.0,8,5,3,lauradeebishop,False,True,35,https://www.imdb.com/title/tt0319343/review/rw4328137/?ref_=tturv_perm_81
82,rw7622286,Holiday Classic,"A sure thing in our household every Christmas. Charming, hilarious, cute and full of Christmas cheer. Will Ferrell is always an instant laugh for me and all he has to do is spit in a can and I am rolling on the floor peeing my pants. Bye Buddy, until next year.",2021-12-06,"Dec 6, 2021",10.0,6,3,3,kelly-gaudreau,False,True,51,https://www.imdb.com/title/tt0319343/review/rw7622286/?ref_=tturv_perm_82
83,rw6310213,Christmas Classic,A must watch Christmas Classic. Every year around Christmas i have to watch this Will Ferrell hit! It's filled with hilarious stomach aching quotes and lines that you will never forget. A movie that gets you in the christmas spirit as soon as you begin to watch it.,2020-11-26,"Nov 26, 2020",7.0,1,0,1,supernj,False,True,48,https://www.imdb.com/title/tt0319343/review/rw6310213/?ref_=tturv_perm_83
84,rw2001668,"A steaming pile of , well you know ....",I didn't laugh one time. Not once. I thought Will Ferrel was kind of funny on SNL But he isn't funny in movies. I wasn't surprised Ed Asner would be in something of such low quality but I was kind of surprised James Caan would. Caan should know better. It tries to be funny but falls flat. It tries to be heart warming but the try is faint and fails. The love element is all but embarrassing for the lady in the movie and unbelievable for the audience. Movies like this aren't supposed to great art but they are supposed to be entertaining on at least a child like level but Elf just can't even manage that. Don't waste the time with this dud.,2009-01-04,"Jan 4, 2009",1.0,32,50,-18,nonconformist,False,True,124,https://www.imdb.com/title/tt0319343/review/rw2001668/?ref_=tturv_perm_84
85,rw4515818,Sad sacks.,If anyone dislikes this film it means they are unhappy with themselves. It's a quality modern festive film. Fun and festive. Learn to enjoy things and you shall be forever happy.,2018-12-16,"Dec 16, 2018",6.0,3,3,0,dyingrepublicofpanama,False,True,31,https://www.imdb.com/title/tt0319343/review/rw4515818/?ref_=tturv_perm_85
86,rw7587709,My Favorite?,"This movie is slowly becoming my favorite holiday film. I mean, there's a lot of competition for that title. Miracle on 34th Street, it's a Wonderful Life, The Man Who Came to Dinner, Alistair Sims' Christmas Carol, Muppet Christmas Carol, The Santa Clause (#1), White Christmas... the list goes one. Elf is so well-crafted and excellently helmed by Jon Favreau in his first spin as Director, that I consider it to be totally flawless. I might just be obsessed with it. Get your family together and enjoy this one. Over and over and over and over.",2021-11-26,"Nov 26, 2021",10.0,6,3,3,gregg-130,False,True,97,https://www.imdb.com/title/tt0319343/review/rw7587709/?ref_=tturv_perm_86
87,rw3375530,Admirable family film,"I never gave ""Elf"" much consideration, and it's not ""A Christmas Story"" levels of classic, but there's a lot to be said for Will Ferrell in elf booties roaming wide-eyed the streets of New York City. I guess the movie hinges on that central arrested development innocence vs. modern-day yuletide cynicism, but that ain't a bad thing. Favreau squeezes every funny ounce out of putting Ferrell in small spaces and the guy really is an endearing spaz. I like the cast, Peter Dinklage is a great easter egg (for lack of a better phrase) and it's just the right dosage of holiday warmth. Sweet, but not stifling. 7/10",2015-12-19,"Dec 19, 2015",7.0,3,3,0,Mr-Fusion,False,True,111,https://www.imdb.com/title/tt0319343/review/rw3375530/?ref_=tturv_perm_87
88,rw9505877,A Modern Holiday Classic,"When it comes to holiday films, there are few as well renowned and adored as Elf. Telling an whimsical tale of a misplaced orphan reuniting with family, the story gives such charm and emotion to masterfully capture the spirit of Christmas. Though this could have been written off as another run-of-the-mill comedy, director Jon Favreau passionately crafted a new age holiday classic, to be rewatched year after year. Portraying Buddy the Elf, Will Farrell gives one of his most memorable performances, balancing his childlike attitude with an infectious holiday spirit. Elf achieves more than most holiday films, as it focuses on its characters and story and then uses the holiday to accentuate the experience. If you haven't seen it, your holiday season is missing out greatly and if you have seen it, than I'm sure you'll be watching it again shortly.",2023-12-20,"Dec 20, 2023",8.0,6,3,3,Ltufano23,False,True,144,https://www.imdb.com/title/tt0319343/review/rw9505877/?ref_=tturv_perm_88
90,rw9966072,Good Christmas film.,"Good Christmas film. Clever and very well done. Even the artwork in the opening credits showed the makers of the film understood what they were doing- they were embracing all the Rankin/Bass Christmas specials (Rudolph, Frosty,etc.)all the other cheesy Xmas movies and we were going to have FUN. Ferrell is a strong comic force and he is hilarious in the movie - he gives 100% and it pays off. Great to see comic legend Bob Newhart on the big screen and the visuals of Ferrell crushing Newhart's lap is priceless. Now, it is not a perfect movie of course - yes, near the end it kind of runs in place and spins it's wheels and Caan's complete character turnaround is fake.",2024-08-20,"Aug 20, 2024",8.0,2,0,2,christianinalabama,False,True,122,https://www.imdb.com/title/tt0319343/review/rw9966072/?ref_=tturv_perm_90
92,rw0875672,...what's you're favourite colour?,"It filled me with childlike joy. Perhaps my state of mind was slightly twisted at the time, but I REALLY enjoyed this movie. Having seen 'A Night At The Roxbury' a countless amount of times I was initially a bit disappointed at the the similarity between both of Will's characters. After five minutes I didn't care as I was too busy laughing. It's silly, childish, sweet and above all - funny. The naivety of the central character is perfectly balanced to provide children with plenty to relate to and adults with plenty to laugh about. Despite being 25 I found myself in the former category! As with the majority of Christmas films, it's delivered with a thick coating of candy, but that's what a lot of kids need. Believe in the magic of Christmas, if only for 95 minutes. If you can't do that, just laugh at the brilliant performance delivered by Will Ferrell. Certainly worth watching.",2003-12-18,"Dec 18, 2003",9.0,2,0,2,Geshreeyeh,False,True,156,https://www.imdb.com/title/tt0319343/review/rw0875672/?ref_=tturv_perm_92
93,rw0875605,"""Big"" meets ""The Jerk"" - Corny, but funny for the kiddies","I saw this movie at a matinee and that's about right. Will Ferrell is great with physical comedy and this movie is well cast. Some things are predictable if you have seen movies like ""Big"" and ""The Jerk"". But the details is what makes this movie stand out and I will not spoil them for you. I loved some of the over-the-top ridiculous make believe dramatics that took place, especially in the ""north pole"". This is definitely for the kiddies and those with imagination- who really really ""want to believe."" 7/10",2003-11-24,"Nov 24, 2003",7.0,2,2,0,tbabe29,False,True,94,https://www.imdb.com/title/tt0319343/review/rw0875605/?ref_=tturv_perm_93
94,rw0875652,Strictly for the teeny tots,"I don't see how anyone over the age of about 8 could find this film enjoyable. The story is cute enough, but the performances are flat and the dialogue is dead. I got maybe 3 small laughs out of the whole movie, and spent the rest of the time wondering Is this *ever* going to get funny? Your kindergarten class will probably love this, but otherwise do yourself a favor and skip it.",2003-12-10,"Dec 10, 2003",4.0,8,8,0,chrissch,False,True,73,https://www.imdb.com/title/tt0319343/review/rw0875652/?ref_=tturv_perm_94
95,rw0964915,Painfully Unfunny,"Ebert starts his review of Elf this way: ""If I were to tell you 'Elf' stars Will Ferrell as a human named Buddy who thinks he is an elf and Ed Asner as Santa Claus, would you feel an urgent desire to see this film? Neither did I. I thought it would be clunky, stupid and obvious, like 'The Santa Clause 2' or 'How the Grinch Stole Christmas.' It would have grotesque special effects and lumber about in the wreckage of holiday cheer..."" And that's just how I saw it: clunky, stupid and obvious. And let me add, painfully unfunny. I cheerfully admit that I am in the minority here; Rotten Tomatoes has it at 83% I think, essentially a rave, and Ebert gives it three stars. We turned it off after half an hour, and, if watching by myself, I might have turned it off after the nearly endless opening credits, because I knew I was in trouble. Very early in the film, Santa Claus sees something moving in his bag of toys. He says, ""What in the name of Sam Hill is that?"" Gee, what a useless, trite thing to say at the first moment of tension in the film. Even a simple scream would have been an improvement. Ferrell's performance has been praised; I found him unlikable and tiresome. We've seen too much of this before, and done better, as in Starman, Moscow on the Hudson, and Time after Time: the naive waif encountering modern civilization for the first time. The elevator scene is almost funny: Buddy joyfully pushes all the buttons. What does the stranger in the elevator do or say? NOTHING! What a riot. Buster Keaton could have saved the scene with his ""great stone face,"" but here it's just one more opportunity squandered. Is there anything good about this film? Yes, Bob Newhart puts in a welcome appearance, but it's a good thing that his old stand-up comedy persona is that of looking ""out of place and anxious about it,"" because that's exactly how he looks here in his elf costume, talking to the camera. Fortunately it's mildly amusing rather than yet another embarrassment. The special effects are reasonable... ""Buddy"" is convincingly a lot bigger than all the elves, though his animated toy friends look off, somehow. The paintings used during the opening credits are attractive. I saw nothing else to like about this awful, painful film. Alan Nicoll www.angelfire.com/art/megathink",2004-11-20,"Nov 20, 2004",,6,10,-4,alan_nicoll,False,True,411,https://www.imdb.com/title/tt0319343/review/rw0964915/?ref_=tturv_perm_95
96,rw6391524,Elf,"Basically,Canadian visiting US and NY for the first time",2020-12-23,"Dec 23, 2020",7.0,2,2,0,gvishkovic,False,True,10,https://www.imdb.com/title/tt0319343/review/rw6391524/?ref_=tturv_perm_96
98,rw1246589,"A film that is funny, enjoyable, and for the whole family","Elf is another family film featuring Will Ferrell. Ferrell is Buddy, an elf raised by Santa's elves in the North Pole. Buddy lives with the elves thinking he is one of them until Papa Elf decides that he is old enough to know the truth. Buddy, after learning that his mother had died and his father did not know that he was alive, sets out for New York City to find his father. Buddy's father is played by the legendary James Caan and he is perfect for his role. Buddy finds that his father, Walter, is not as jolly as he had hoped. In fact the man has made the naughty list from Santa. Family is second to Walter and Buddy is third. Buddy's innocence and carefree view towards life is the only way to loosen up Walter and let the family have its first enjoyable Christmas. Will Ferrell goes along way from his adult comedy in Anchorman to a family film. He is carefree and at a few times you may thinks he's a complete idiot. But his jolliness defines how Christmas should be to family, a togetherness and unity during the holiday times. James Caan brings the same tough guy role to his father role, being the big man in a different way. He doesn't see the importance of family as much as money. His acting is fair with some great transitions around Ferrell, the scene when he convinces Buddy to go work in the basement with the criminals maybe his best acting in the film. As for the story. It's your typical fish-out-of-water story with a happy ending that is always expected. The scenes in North Pole are fantastic, putting the sort of magic behind the time of Christmas. THis film is going to be one Christmas movie to remember. It brings out a sense of importance of family, unity, and brings back what it is like to be a kid. Elf. Starring: Will Ferrell, James CaanBob Newhart, Edward Ashner, and Daniel Tay. 3 1/2 out of 5 Stars.",2005-12-24,"Dec 24, 2005",7.0,2,2,0,mOVIemAN56,False,True,346,https://www.imdb.com/title/tt0319343/review/rw1246589/?ref_=tturv_perm_98
99,rw6379974,Reviving the classic Christmas spirit!,"The movie is enjoyable! I wondered why I only have watched this movie today for the first time. It has a good story, I felt very emotional at some parts, and the music is fun to sing along with. I think, if I were to rank the Christmas movies I saw - this will simply one of my favorites!",2020-12-19,"Dec 19, 2020",10.0,2,0,2,luminl,False,True,58,https://www.imdb.com/title/tt0319343/review/rw6379974/?ref_=tturv_perm_99
100,rw9518957,First Timer,"After all these years, I finally thought I should have a look at this, since so many people I know have it at the top of their Christmas movie list. I enjoyed some of it, but it is entirely predictable, schmaltzy, and doesn't really off much of a message. My favorite part was Bob Newhart explaining about the three thing that elves can aspire to. Otherwise we have the old father-who-works-too-hard bit as he ignores his son and tries (gasp) to earn money. Will Farrell is pretty funny at times, but his incessant talking and ridiculous actions started to lose me. There was never any doubt that he would be accepted, the boy would get his father back, and all would turn out well. At least now I can talk intelligently about it. I wouldn't have it in my top ten holiday films, but it's a decent film.",2023-12-26,"Dec 26, 2023",7.0,2,2,0,Hitchcoc,False,True,152,https://www.imdb.com/title/tt0319343/review/rw9518957/?ref_=tturv_perm_100
101,rw6346584,"That movie where Will Ferrell buys his Dad Lingerie, Eats Spaghetti with Syrup, and gets high with a mailman","Funny, heartfelt, and with great casting- Elf's continuing status as a Christmas classic still manages to this day, due to its true sense of joy and child wonderment, as well as it simply being a genuine family film. Will Ferrell is by far the perfect casting choice for Buddy the Elf, no one can pull off the character with such ease, and make him so iconic. Ferrell has the energy to bring the character to life, and James Caan's performance as his father also proves to be an equally impressive match. The film starts out a little bland, I get what they were trying to, being an obvious ode to the Rankin Bass films of the older generation- but something just falls a bit flat about it, and it adds nothing really to the heart and or point of the story. I enjoyed watching Buddy harass people in New York, always found it really funny, as well as his scenes at Gimbels, interactions with Zooey Deschanel's characters, and him bonding with his new family. Perhaps the best part of the film though is its triumphant ending due to the large amount of Christmas spirit, and truly you are a cold hearted cynic if you don't smile at least once during that scene, let alone the film itself. In the end, Elf is not quite as great as the hype, but it still proves to be a very enjoyable and heartfelt little Christmas movie. Well deserving of its classic status. My Rating: 8.6/10.",2020-12-07,"Dec 7, 2020",9.0,2,0,2,AllieRubyStein,False,True,254,https://www.imdb.com/title/tt0319343/review/rw6346584/?ref_=tturv_perm_101
102,rw6583728,I can put up with him on this film,"I'm not a massive fan of Will Ferrell as I feel he tried to hard to be funny and it's come across forced. But this film I can cope, maybe as it's Christmas..... yeah I'll go with that.",2021-02-10,"Feb 10, 2021",7.0,2,2,0,frosty-44431,False,True,38,https://www.imdb.com/title/tt0319343/review/rw6583728/?ref_=tturv_perm_102
103,rw6280839,Does someone need a hug??,"ELF is not yet twenty years old as of this writing, yet it has already become an entrenched Christmas classic, playing constantly every year. I'm not terribly receptive to Will Ferrell's charms, but I find him very funny and sympathetic in this movie. James Caan, the script (which alternates between sentiment and goofy comedy without feeling tone deaf-- not a small accomplishment), and the wintry atmosphere also contribute significantly to the success of this unpretentious little film.",2020-11-17,"Nov 17, 2020",8.0,2,0,2,MissSimonetta,False,True,77,https://www.imdb.com/title/tt0319343/review/rw6280839/?ref_=tturv_perm_103
105,rw0988164,"Horrendous, Stupid, NOT Funny","It is incomprehensible that this film garners a 7.1 on here. It's sappy, stupid and obnoxious. Used to be that stars who had a name would be worried about being involved in a film that was totally vapid. That day is long gone. The story is so stupid. The ending is so sentimental and dumb. As the sputtering blunderbus flew off during the climax of this piece of crap, I could only think of the scores of starving people who could have been fed instead of spending millions on this useless pablum. And John Favreau doing this is all the more hilarious. The way he chomps his cigar while waxing unpoetic about the biz on Bravo, you'd actually think he had more in mind than just cashing in on pieces of garbage like this. The whole cast looks like they are attending a wake except for Will Ferrell who turns in another classic post-SNL performance: one dimensional, schticky idiocy that might work in a 2m skit, but leaves you numb after an hour and a half.",2004-12-25,"Dec 25, 2004",1.0,26,44,-18,robwms63,False,True,178,https://www.imdb.com/title/tt0319343/review/rw0988164/?ref_=tturv_perm_105
106,rw0875678,"Not a bad Christmas comedy at all, though nothing great","Jon Favreu and Will Ferrel as a director/star combo is a good premise and execution here in Elf, as they create a film that assuredly works for the whole family. This is because the film is as much directed towards fans of Ferrel from Saturday Night Live (which ranges with both sexes from little kids to people in their middle ages) as it is towards those looking for the holiday spirit. Bottom line is, he makes the movie fun to watch, among a cast of well knowns (the likes of Bob Newhart, Ed Asner, Mary Steenburgen, Artie Lange, and Andy Richter pop up, and James Caan has a better than average supporting role). Here, Ferrel plays Buddy, a man who's grown up adopted in the North Pole. Raised by Elves, it pains him to find out that he isn't one, and that his father didn't even make Santa's 'Nice' list this year. He decides to seek him out in New York, and has a brief stint working in a department store, followed by the mailroom of his father's office in the Empire state building. From what I described of the plot it sounds a little routine, and it is, but there are some things in the story that are inspired, though most of the joy in the film comes from Ferrel's Buddy. Some might take his performance as over the top or lame, however I think he finds just the right bit of gleeful un-awareness at what he does, good and not so good, and there are a few real howlers too. Best scene- Buddy confronts the department store Santa in front of the children (this is a near draw with the scene in the recent Bad Santa where Billy Bob beats down the plastic reindeer in the store). Only the last part of the film, the Christmas Night bit, doesn't work at all. A nice little Christmas comedy, which can be seen after the Holidays too. B+",2003-12-25,"Dec 25, 2003",7.0,2,2,0,Quinoa1984,False,True,330,https://www.imdb.com/title/tt0319343/review/rw0875678/?ref_=tturv_perm_106
107,rw6667612,Childish but sweet.,"A really nice movie to be honest. The way the main character act like child is just amazing,",2021-03-06,"Mar 6, 2021",8.0,2,0,2,sarifatosman,False,True,18,https://www.imdb.com/title/tt0319343/review/rw6667612/?ref_=tturv_perm_107
108,rw6353397,"""Smiling is My Favorite""","Good watch, will likely watch again, and can recommend. For all the good this movie has in it, there is a fair amount of annoying as well, which is what keeps it from being a great movie. A family reconnection trope, with a character out of his element trope, crossed with one of the most annoyingly positive characters of all time trope. Ultimately, it's a sweet, hear warming story that really captures the spirit of family, Christmas, and togetherness. It also captures all of the insanity Will Ferrell can conjure up for his character, basically as if he wrote a SNL Christmas special and just rode rough shod over the other actors. The cast does a wonderful job of backing up Will Ferrell, but that's clearly what it is. Around the holidays, especially, don't be afraid of giving this a try, and bear through the annoying bits, because there is likely something really funny just about to happen.",2020-12-10,"Dec 10, 2020",7.0,2,2,0,Kamurai25,False,True,158,https://www.imdb.com/title/tt0319343/review/rw6353397/?ref_=tturv_perm_108
109,rw6109606,Does Santa know that you left the workshop?,Elf has the perfect blend of laugh-out-loud comedy and wholesome cheesiness that you would want from a family Christmas movie. It features a great cast and is probably the highlight of Will Ferrell's career. One of those films that you can and should watch exactly once a year.,2020-09-20,"Sep 20, 2020",8.0,2,0,2,Ruskington,False,True,50,https://www.imdb.com/title/tt0319343/review/rw6109606/?ref_=tturv_perm_109
