row_id,imdb_review_id,review_title,review_text,review_date,review_date_raw,movie_review_score,helpful_up,helpful_down,helpful_net,username,spoiler_collapsed_in_source_file,review_text_available,review_word_count,permalink
167,rw1185280,Essays,"Its somewhat confusing to many viewers that we exist in a world where art is partly message and partly essays on messages. Most films are both, have this dual identity. How they interact is something I call ""folding."" It is easier to see the more essay component there is, the much less interesting. If folding is justifiable at all, it is because it enhances the power of art. So, when you evaluate a pure essay, as we have here, you have to ask: is it intelligent? Does it add something somewhere? Does it matter? Is the art that incidentally accompanies it powerful? Von Trier is more an essayist on films and film-making than he is a filmmaker. He stays in that one camp. This contrasts him from real filmmakers whose intent is to affect our lives so swing between introspective insight and the fluids of life itself. Say, Hartley, Twyker or Egoyan or even Luhrmann. On the Hollywood side perhaps Lynch, dePalma. And of course we have the whole pack of recent Spanish-speaking filmmakers. So does Von Trier say anything interesting here? Is it worth experiencing? When I ask that question in a crowd of relatively intelligent thinkers in film, the answer is that it hardly matters. You have to listen to whoever has the floor, whether he is saying something new or not. It is more important that other people are listening than we do. Oh my! Well, what we have here is yet another exploration in cinematic abstraction, yet again in the direction of Chekov sparseness. He's denoted this crudely with the sets which both evoke theatrical minimalism and that notion that a few common, everyday indicators can outline uncommon depth. Unfortunately he selected actors who don't understand this notion of precision by circumnavigation. Our heroine, Nichole, does well when she is a malleable pawn. Luhrmann performed wonders with her without her knowledge. But here she needed to be able to draw, she needed to be Julianne Moore in ""Vanya on 42nd Street."" If you want brilliant essays on film, go to Greenaway, not von Trier Ted's Evaluation -- 2 of 3: Has some interesting elements.",2005-10-02,"Oct 2, 2005",,8,9,-1,tedg,False,True,358,https://www.imdb.com/title/tt0276919/review/rw1185280/?ref_=tturv_perm_167
168,rw5049839,Perfect with burgers and beer !!,I was watching the movie Me and my wife best movies we've ever seen I recommend the movie to be watch in the dark light Really strange scenario well done,2019-08-09,"Aug 9, 2019",10,3,4,-1,constantinos1-2,False,True,30,https://www.imdb.com/title/tt0276919/review/rw5049839/?ref_=tturv_perm_168
169,rw0792797,This quiet little town is much closer to us than we'd like to (**** out of ****),"DOGVILLE (2003) **** out of **** There weren't many great film on the 2003 Cannes Film Festival, but at least three of them deserved to win an award. First, there was Gus Van Sant's ELEPHANT, with its daring and original approach to a real-life event. There was also Clint Eastwood's masterpiece MYSTIC RIVER, which went on to win two Academy Awards in 2004. But it was DOGVILLE the true star of that festival. Unfortunately, it didn't win anything- I suppose that was because its pessimistic, radical view of the human nature might not have pleased some members of the jury. That's a pity, because this is a film to enter the history of cinema. With its unusual set design (chalk drawings on the floor to represent houses, only a few objects) and its anti-Hollywood structure (a narrator who knows a lot, the division of the story in chapters), it might repel some viewers. But that all makes DOGVILLE unique. While Nicole Kidman's performance is the best of her career, the most discussed thing about the film will be its ending. Well, all I can say is that Lars Von Trier has guts- the finale tells more about ourselves than we'd like to. No doubt here's a new addition to my all-time top 100. It's the best film since David Lynch's MULHOLLAND DRIVE.",2004-07-04,"Jul 4, 2004",10,3,4,-1,danielll_rs,False,True,222,https://www.imdb.com/title/tt0276919/review/rw0792797/?ref_=tturv_perm_169
170,rw0792661,A Masterpiece that should and will go down in history,"Leading a strong year of films about to be released, Dogville was one feature I saw at the New York Film Festival in October of 2003, it was the most incredible film I have ever seen, it is a masterpiece in every aspect of film, and an accomplishment that no one except Von Trier and his brilliance could achieve, this man not only knows how to change every rule in film, and succeed at creating his own medium, but he is able to touch the soul of everyone human who lets this film sink into them. Not only has he shown his strength as a director but also he has brought out the best in every cast member, and goes far beyond making his actors become the characters. Nicole Kidman reaches a level performance that is unparalleled by any other performance ever put on screen. She will be remembered for the rest of her life and after she dies, for this performance which defines her not only as an actor, but as a human. Her performance in this film is the best ever put on screen by any actor, and it is with the help of Mr. Von Trier that she is able to create this story. The rest of the cast is superb, and these are career performances for the likes of Paul Bentenny, and Patricia Clarkson, who makes your bones chill several times during this film. The soundstage, which creates the intimacy between the characters and the audience, could not work any other way, and Mr. Von Trier has succeeded beyond the expectations of any film ever made. This is truly The Masterpiece! *I cannot even rate this film for it is on a level without numbers",2004-02-02,"Feb 2, 2004",10,3,4,-1,mikestrman,False,True,289,https://www.imdb.com/title/tt0276919/review/rw0792661/?ref_=tturv_perm_170
171,rw0792745,A masterpiece that is not for all.,"About Me: Avid movie goer. See 2-3 films in theaters a week. This is a different sort of film which asks a lot of its audience. Several of the people in the theater where I viewed the film walked out after the first 1/2 hour or so. The previews that I was exposed to for the film did a very poor job indeed of preparing me for what I was to see. For you see the the things that one expects to see in a typical film remain unseen in this one. Usually the scenery and location of the film are used to help tell the story and to add context and meaning to the background of the story. Not here. Here there are just the very bare essentials of props and scenery used, less even than most live stage performances. It is a bit shocking and mind-blowing to realize all at once that the entertainment is going to be constructed entirely of dialog and acting. I'm sure it is something like what the first art-patrons went through when subjected to the first bits of minimalist art. At first there is shock of what isn't there. Then there is even grater shock at how it brings more clearly into focus that which is (if one can get over the initial shock that is). As we are drawn into the story however little by little we no longer care about the way in which the film is constructed as the story itself is compelling and interesting enough by far on its own merits. I will not go into the story other than to say it is something of a tale of the human condition from all points of view and a lesson in what morality really is. It has the ring of truth and is therefore compelling. In short I would recommend this film very highly but with a warning that one must go into the film with an open mind. If you do so I believe you will be richly rewarded. Cast: OK. No stunning performances but each cast member does their job well. Cinematography: Excellent. Story/Plot: Interesting, entertaining, and well thought out. Editing/Direction: Very very well done. Always at a good pace which doesn't sprint or drag which is a good thing indeed for a 3 hour film! Overall Rating: 10/10",2004-04-18,"Apr 18, 2004",10,3,4,-1,rexbot,False,True,392,https://www.imdb.com/title/tt0276919/review/rw0792745/?ref_=tturv_perm_171
172,rw1675799,The Ying and Yang of Vulnerability and Power,"Movie's finest avant guarde director, Lars von Tier weaves a three hour minimalist masterpiece of the ying and yang of vulnerability and power. The abuse of such power is intoxicating and addictive but the axis of the poles can swing in the other direction. A fantastic cast headed by Nicole Kidman, in her best performance, with shout outs to Stellen Skasgard, Patricia Clarkson, Ben Gazzara and John Hurt's narration. Thought provoking and discussion generating, Dogville is unlike any movie you've ever seen. Watch for the superb use of lighting that adds texture and ambiance to the scenes. A must for movie lovers especially if you enjoy an acting driven movie. Excellent.",2007-06-17,"Jun 17, 2007",10,3,4,-1,xyumaboy,False,True,111,https://www.imdb.com/title/tt0276919/review/rw1675799/?ref_=tturv_perm_172
173,rw0792633,Masterpiece,"Lars von Trier is rapidly becoming one of my favourite directors. Dogville is one of the few films around that grabs hold of you within the first few minutes and doesn't let go until the end. Nicole Kidman gives an astonishing performance just like Bjork and Emily Watson did in 'Dancer in the Dark' and 'Breaking the Waves'. Personally I feel that Von Trier is making fun of films like Pirates of the Caribbean and Matrix, which both cost 100's of millions of dollars to make. Instead of focusing purely on the aesthetics of the film he concentrates on the characters and their emotions. I agree that for some people who don't like to have to think during films (and I'm not saying that as a negative thing) will find Dogville a terribly boring film, but for any film buff, you will find that Dogville is a masterpiece.",2003-12-09,"Dec 9, 2003",10,3,4,-1,rustyruss1982,False,True,148,https://www.imdb.com/title/tt0276919/review/rw0792633/?ref_=tturv_perm_173
174,rw1655954,Intriguing but deeply flawed,"The setting of the movie was refreshing and simple. It allowed the audience to use their imaginations. The movie started out well but by the end of its 3 hours became quite tedious. The acting was good but the style of the film was disjointed, which hurt the overall flow of the film. The film is a thinly-veiled pessimistic, cynical, and depressing commentary on humanity and specifically the U.S. What is almost laughable, however (if it wasn't so sad) is that the writer and director of the film so completely misunderstands the U.S. as well as the rest of humanity. The sociopolitical commentary is as one-sided and flat as the stage the film is acted upon. In the end, the film turned into a preachy lauding of the supposed virtues of moral relativism. Early in the film I thought how wonderful and refreshing it was; however, those thoughts quickly faded away as the message of the film was bludgeoned over and over while the film turned more cynical and depressing (I don't mind a good depressing movie - this movie just wasn't that good). So, no matter how much I really want to have liked this movie, I can't bring myself to like it very much. I gave it a 6/10 for the play-like scenery and good acting, without which it would have fared much worse.",2007-05-14,"May 14, 2007",6,1,2,-1,jjtanner,False,True,226,https://www.imdb.com/title/tt0276919/review/rw1655954/?ref_=tturv_perm_174
175,rw5376354,Lars Von Trier's masterpiece,"There are quite many people who think this movie is weird. I can't understand why someone would say such a thing. Maybe it's because they have never been in theater or they've only seen Hollywood blockbusters. I love Dogville, it's different and very well-made. Visually the most minimalist movie I've ever seen. That puts little more weight on actors shoulders, because they get full attention of the viewer. But the impressive cast of Dogville pulls it off well, with the help of a marvelous screenplay. The story is Dogville's biggest strength. It's about the human nature and how horrible we can be to one another.",2020-01-02,"Jan 2, 2020",10,2,2,0,K3nzit,False,True,105,https://www.imdb.com/title/tt0276919/review/rw5376354/?ref_=tturv_perm_175
177,rw0792747,Human beings are not dogs!,"I wasted three hours of my life watching this so it's hard to spend more time writing about it. But, here it goes. First , I could care less if Lars von Trier is trying to show us Americans, Europeans, or people from the mid-east. This movie is about the morality of mankind. It doesn't take three hours to tell me how bad human beings can be to each other. I know that from first hand experience. If it wasn't for the kindness of strangers I would have put a bullet in my head years ago. Second, this is just a poorly put together group of unfocused, badly edited clips. It took way to long for each scene to be completed. The actors delivered ""robotic"" performances. Toward the end that narrator just kept going on and on. I just wish someone would have put a bullet in my head to stop this boring piece of crap. This film doesn't deserve to be in the top 100 what a joke. Thank you for your time P",2004-04-14,"Apr 14, 2004",1,53,62,-9,ponehed,False,True,175,https://www.imdb.com/title/tt0276919/review/rw0792747/?ref_=tturv_perm_177
178,rw3451823,parable,"powerful. cold. dark. almost perfect. large themes presented in wise manner. Nicole Kidman does a splendid job and the option for theater scene is the most inspired. story about people, fears, feelings, sins and weakness, ambiguity of danger and pragmatic answers to it, it has the rare gift to remind the tradition of Old Greek tragedy. and that is the axis for its strange beauty. and the exploration of the others is the key for its profound dramatic. film of the silence, the dialogs are only shadows of it, it has the the science to use old truths for a profound, bitter confession about a woman, a community, decisions and desires, punishment and illusion.",2016-04-15,"Apr 15, 2016",,4,3,1,Kirpianuscus,False,True,114,https://www.imdb.com/title/tt0276919/review/rw3451823/?ref_=tturv_perm_178
179,rw0960384,"Who's the ""dog""?","This movie is a brilliant film which I can only imagine has come from an even more brilliant novel. Dogville shows a wide display of human emotions and capabilities. Moods change from fear to love, to contempt, to hatred, and finally into a state of incompassion which reaches beyond human nature. Or does it? What Dogville so accurately chronicles is the capability of mankind under certain situations to be cruel, without empathy. These same feelings of hatred, when combined with feelings of inferiority and superiority, create relationships like history has displayed through slavery and hate crimes, the side of human nature that we don't want to see. Dogville is told in a simplistic ""story book"" fashion which parallels a fable or more accurately....a parable. Countless morals are revealed, some open and easy to interpret, while others are harder to understand. But it is surprisingly difficult to view much of this film. It sickens me to my stomach to see humans act this way, but they are not beyond our capability. The thing to think about in the end is whether Grace gave into the hatred, reverted to her human nature, played God, or simply taught the world a lesson. A lesson that she had just, in fact, learned herself.",2004-11-10,"Nov 10, 2004",9,2,2,0,Rowi111,False,True,209,https://www.imdb.com/title/tt0276919/review/rw0960384/?ref_=tturv_perm_179
181,rw0792812,Shedding light on the darkness of Humanity,"A story told in nine chapters on a sound stage where chalk lines mark the buildings and streets, Lars Von Trier¡¯s ¡°Dogville¡± made up in substance for what was lacking in scenery. The unusual, minimalist set-up seemed outrageous at first, but appropriate as the narrative progresses. Don¡¯t be bugged down by the initial discomfort, your mind adjusts quicker than you think. As we first became acquainted with the heroine of the movie, a fragile and angelic woman named Grace (Nicole Kidman in her career best performance). Fleeing from a mob of killers, she enters the small town of Dogville searching for help. When the residents of Dogville agreed to look after Grace in exchange for her labor, Grace¡¯s eyes were filled with hope and her heart satiated by what she imaged to be the feeling and warmth of home. Grace was grateful, grateful to every tenant of Dogville. Yet the joyous bliss was short-lived. Treading the steps of happy times was a looming darkness that Grace could never have foreseen. In lieu of respect and friendship, Grace¡¯s continuous residence at Dogville awarded her others¡¯ mistrusts and jealousy in return. Soon, her physical labor turned into the most demanding ones, as the town¡¯s people, one by one, turned against her in an esoteric compliance -- of the darkness of the human heart -- that her fragility and innocence could never comprehend. But for Grace, she knew now how Dogville was aptly named, as she became the subject of its exploitation. The town¡¯s people, one by one, in a web of conniving lies, took advantage of her and her body, stripping away her dignity and her pride. Now, Grace could see the unpleasant rays of the light that exposed Dogville¡¯s ugliness, that uncovered the dark secrets of the human heart, that exhumed the viciousness and cruelty buried deeply in the most innocent place of the conscious. Our humanity was explored and exposed while we witnessed Grace¡¯s discovery of the truth about Dogville. Are we all as brutal as dogs or animals? Or are we even worse than those animals in our malice and willingness to hurt one of our own? Is there no longer sympathy, gentility, or compassion? As seeds of disgust, hatred and vengeance began to flourish in Grace¡¯s heart, she gave the town the ultimate reprimand before leaving it with the thought of never returning to Dogville.",2004-08-09,"Aug 9, 2004",9,2,2,0,erialc,False,True,397,https://www.imdb.com/title/tt0276919/review/rw0792812/?ref_=tturv_perm_181
183,rw1954667,A major triumph.,"As has already been said this is a stunning film which deals with nothing less than the ""soul of man"". I had only seen one Von Trier film previously, ""The Idiots"", which I thought was interesting and original. However this is a big step up from that film and contains superlative performances from all the main actors. Its real triumph, however, is that it forces the viewer to explore many different viewpoints of both situation and character simultaneously throughout the film. There is no absolute moral standpoint in this film. It allows the viewer to judge each character and event for themselves and attempt to come to some sort of conclusion at the end. This is a difficult thing to achieve given the complexities that are dealt with over the film's 3 hour running time. But it will leave you considering the meanings of words like moral, ethical and what it is to be human in the world today. IMO those who see it merely as an attack on the USA are being wilfully short sighted. It has a universal theme and is not confined to a criticism of modern day capitalism. Overall, I would recommend this film to all lovers of intelligent cinema. A major triumph.",2008-10-02,"Oct 2, 2008",9,2,2,0,contact-1541,False,True,207,https://www.imdb.com/title/tt0276919/review/rw1954667/?ref_=tturv_perm_183
184,rw0792824,exploration of character development and actor choices,"It was a well done movie with every inclusive minute as important as the next. Each chapter displayed character breakdown and motivations so that each town member transfers from the two dimensional world of naivety and innocence to the three dimensional world of human dynamics which include greed, lust, anger, rape, and violence. These character developments work for and against Grace, the main character, for the absolutely surprising and phenomenal ending. Lars Von Trier instigates the idea in this movie that natural tendencies of human beings do not preclude forgiveness. I think that the set of this movie brings forth these character studies as it is so aesthetically limited. Of course, the story is as well acted as it is written. One might not suspect at first that Nicole Kidman is the best choice for this role but her subtlety and beautifully innocent face and form provide exactly what the character ""Grace"" implies. It proves, once again, that her more indie-type explorations in film are satisfying. Her beauty does not absolutely limit her acting capabilities. And for a first time ""American"" accent, Paul Bettany does very well. Throughout the entirety of this film, one could hardly suspect his European (or United Kingdom) background. This is not a movie for people who do not wish to spend time contemplating or analyzing a movie. This piece of film making would fall victim to severe criticism if it wasn't viewed in this fashion.",2004-08-31,"Aug 31, 2004",9,2,2,0,J_7,False,True,240,https://www.imdb.com/title/tt0276919/review/rw0792824/?ref_=tturv_perm_184
185,rw3176512,Lars von Trier or Wes Anderson?,"A woman on the run from the mob (Nicole Kidman) is reluctantly accepted in a small Colorado town. In exchange, she agrees to work for them. As a search visits town, she finds out that their support has a price. Yet her dangerous secret is never far away... Not knowing any better, viewers might think this was the work of Wes Anderson. Well, at least until some of the darker moments. This is Lars von Trier, possibly among the greatest directors working in the world today... a man who pushes the envelope even when we would rather he leave that envelope alone. The cast is impressive, but the real treasure is the set. Wow. This could be a play, the way it is set up, and indeed that is part of its charm. Can the residents see through their invisible walls?",2015-02-03,"Feb 3, 2015",7,1,3,-2,gavin6942,False,True,141,https://www.imdb.com/title/tt0276919/review/rw3176512/?ref_=tturv_perm_185
188,rw0792693,"If you see this film, you need your head testing","I was astounded. Astounded at how completely boring this film was. How could anyone like this tripe?!! How can you delve into the social significance of a film when you're fighting off the urge to fall to sleep? They paid the entire budget to getting Nicole Kidman to star in it and obviously couldn't afford to pay for a proper set. I cannot discourage you enough from seeing this banal detritus. I get a student discount so it only cost me £3.70 to get in, I still feel ripped off. My friend received too much change from the cashier in the cinema so he was effectively paid to go and watch this and he still feels it was a waste of time. The makers of this film have their heads so far up their own backsides it's unbelieveable. Avoid at all costs unless you've got your head up your own backside as well!!!",2004-03-15,"Mar 15, 2004",1,39,43,-4,wayneb1,False,True,153,https://www.imdb.com/title/tt0276919/review/rw0792693/?ref_=tturv_perm_188
189,rw0792839,An innovative and boring movie with a nihilistic message.,"Dogville is a plodding and pretentious allegory with a clear nihilistic message which can also be discerned in ""Dancer in the Dark"" (the other film I've seen by Lars von Trier). I had been uncertain about the underlying message of ""Dancer in the Dark,"" since it was obscured by pseudo-realism, song-and-dance numbers, and gut-wrenching melodrama. Dogville lacks such elements that might pass for entertainment. Although I appreciated the play-like presentation, I found Trier's use of jump-cuts to be inappropriate and distracting. Lars hints that humans are capable of love and altruism, but he apparently believes we are more prone to self-serving and amoral behavior (like dogs), if not worse. Moreover, it seems Lars believes that democracy and (especially) capitalism bring out the worst qualities of humans; people become commodities, and relationships are inevitably governed by the principles of commerce and power. The primary underlying message appears to be that America is a country of victims and victimizers. Any doubt I had about whether Lars was specifically condemning America was put to rest by the ending credits of Dogville, in which he essentially gives America the middle finger. ""Dancer in the Dark"" delivers its anti-American propaganda in an entertaining and powerfully disturbing package. Dogville is powerfully boring! Michael J. Sykes",2004-09-09,"Sep 9, 2004",,8,10,-2,winbin,False,True,209,https://www.imdb.com/title/tt0276919/review/rw0792839/?ref_=tturv_perm_189
191,rw0975279,Who's Behind The Door? And Just Where *Is* The Door?,"I'm writing this review to make amends for the merciless trashing I gave elsewhere on the ""Internets"" to Lars von Trier's ""Dancer In The Dark"", which I still consider perhaps the worst movie I've ever seen. Needless to say, I was reluctant to watch another of his movies. However, I like a bit of everything and had to try ""Dogville"" based largely on its high IMDb rating. When it was over I walked around the house for several minutes trying to deal with the fact that I had just witnessed a fantastic (9/10) Lars von Trier movie! Unlike some others who have reviewed this movie, I apparently became absorbed in the writing and performance of this film and was not taken aback by the purposely awkward setting and editing. If you haven't read it yet elsewhere, ""Dogville"" is set entirely on a stage--though the stage would probably be a bit too large for most ""live"" performance venues. (I spent some time thinking about things that would have to be changed in this film in order for it to be performed live. Although I watch about 150 movies a year on DVD, I go to live theatre performances several times more often than I go to a movie theater.) If you watch this movie to the end, you will undoubtedly find parts of it a bit ""over the top"". However, as any intelligent kid who grew up in a small town (writer included) can tell you, it isn't as far over the top as some might claim. If you appreciate live performances of edgy stories, I believe you'll like this film and be thinking about it long after it's over. If you don't have the imagination for that, you will quickly get bored.",2004-12-09,"Dec 9, 2004",9,2,2,0,GregDexter,False,True,292,https://www.imdb.com/title/tt0276919/review/rw0975279/?ref_=tturv_perm_191
192,rw0792749,A Magnificent Edifice Housing a Big Lie,"Lars von Trier has never been to the USA, and I've never left it; who's to say which of us is in a better position to judge? I think ""Dogville"" is masterful movie-making: the stripped-down set is a marvelous concept, giving as it does a God's-eye view of the proceedings, especially when seen from above. But von Trier is conflating his own point of view with God's. Make no mistake about it, this movie is not meant to be about Human Nature in general; it is a statement about America and Americans, and it is insulting, slanderous, and false. I grew up surrounded by small-town America, and granted it ain't always Mayberry. Outsiders can find it very unwelcoming at times. But once they're accepted, the mentality of ""protecting our own"" comes to embrace them as well. There's no way that what Grace went through could be considered representative of ANYTHING, let alone our national character. It is purely and simply a false picture. There's more truth in five minutes of ""News from Lake Wobegon"" than in the three hours of ""Dogville"". Now, I'm no Rah-Rah cheerleader for the USA; American capitalism definitely has its victims, and we leave an over-large footprint on the world politically, culturally, ecologically... But on the whole I think Randy Newman's satire is on point: ""No one likes us, I don't know why / We may not be perfect, but Heaven knows we try."" To paint the USA as a second Sodom, where not a single righteous individual can be found in order to save us from destruction, is the action of an Ass. By the way, von Trier does like to put his heroines through Hell, doesn't he? I'd hate to be a woman in von Trier's life; he seems to expect them to carry the sins of the rest of us (that is, of us men) on their backs...",2004-04-12,"Apr 12, 2004",8,2,2,0,fritzoid,False,True,315,https://www.imdb.com/title/tt0276919/review/rw0792749/?ref_=tturv_perm_192
193,rw1619600,"In any country, all towns are Dogville, given the chance","This is an old story that's been done before, under different guises: a woman on the run, seeks shelter and anonymity in a small town, far away from those hunting for her. Initially, the people of the town are dubious, but at least one person persuades them to allow the woman to stay. At first, things go well. Over time, however, jealousies and animosities surface such that the town's people turn against the fugitive to the extent that they abuse her and eventually give her up to her oppressors. Such a story could have easily centred upon a man on the run, or a small child, or even a couple. Hence, from that perspective, the story is simple. But, that's where the similarities to others end... This narrative is, in one sense, experimental cinema: the entire setting is contained within a large sound stage (somewhere in Sweden); the cinematic and narrative props (houses, streets, interiors, doors, windows, just about everything except cars and trucks) are rudimentary or non-existent. For example, all the 'doors' into the houses are make-believe  when a character enters a house, s/he makes the motion of opening and closing a door but there is no door, only the sound of the door opening and closing. All the action within the narrative is contained within that large set. All the actors are visible all the time, even in situations where two actors are supposed to be in private  a nod, perhaps, to the illusion of privacy that is so dear to all. The entire story is accompanied with a voice over (from John Hurt) in nine chapters. So, not only is this film very much like a stage production, it's also a very staged production... So, it won't appeal to a lot of people, I think. But, I was riveted to my seat for nearly the entire three hour run time. Primarily, this is a philosophical treatise examining a moral choice we all face from time to time: to what extent should we, or must we, assume the role of Good Samaritan when a situation arises? Not content with analyzing and answering that issue, the writer/director (Lars von Trier) then continues to explore what happens when the situation is compromised to the extent that the fugitive becomes a threat to the town's assumed safety. What then? There are still moral choices and this director shows what can happen when some, or all of the people compromise their principles in the face of perceived or imagined danger. In doing so, the director touches on the will to power and how power corrupts all; and then toys with Nietzsche's ideas about beyond good and evil in the closing scenes which must be seen to be appreciated for the irony and fury portrayed. Those scenes will stay with you for a long, long time. I saw it coming and I wasn't disappointed. This is a director's film. The actors  an international cast, all of whom are excellent in their roles  are incidental to the crucial issues von Trier is expounding upon. There is not much of a musical soundtrack; the dialog is sparse, but incisive; the camera work favors many medium and close-up shots, showing emotion is great detail; and the muted colors and dark shading add to the overall melancholia and depression. In the final scenes, however, red predominates  horrifically and viscerally. Anybody who is seriously interested in cinema should  must  see this film. I cannot forget it. Highly recommended.",2007-03-18,"Mar 18, 2007",9,2,2,0,RJBurke1942,False,True,587,https://www.imdb.com/title/tt0276919/review/rw1619600/?ref_=tturv_perm_193
195,rw2208346,An extremely honest exploration of humanity,"I try to watch anything by Lars von Trier I can get to. He's an unconventional film-maker, and one of the too few who challenge what the medium is and what it can be, where the limits go. Yes; the houses in this are chalk outlines. It is a very bare set - at points it made me think of theater - and no, that does not make for a ""pretty"" movie. This isn't really meant to be a people-pleaser. It is quite brass, and delves into unpleasant themes. For the record, I don't see the reason(well, I see it, but I don't agree with it) for this being accused of being anti-American. What, because it's set there? The plot is engaging and involving from start to finish. While it is excellent, I'd say an excessive amount of emphasis has been placed upon the twist; this is about the journey, and not the destination(in spite of it being amazing). The characters and the interpersonal relationships are entirely credible and well-done. This is brilliantly cut, creating and maintaining the mood, and the cinematography, if limited, is marvelous, as well. The acting is flawless and impeccable. Even the children are astonishing. The script is impressive, and scenes and dialog are realistic. The well-written and rather verbal narration is used well and John Hurt is perfect in his delivery. Set during the 1930's in the US, a young woman on the run from the mob finds a small town, and this chronicles the developments that follow. Funny, tragic, cruel, deep and emotional. There is a lot of disturbing content including physical and psychological abuse, some violence(brutal in tone, if not in its depiction), and very infrequent mild language in this. The double-DVD holds an interesting selected commentary track(with the director), 7 compelling interviews & ""confessions"", four featurettes(three of which I will review on their individual pages here on the site), Cannes footage, a trailer and posters(apparently boasting no less than 198(!) minutes worth of documentaries). I recommend this powerful drama to mature audiences, not put off by the length(trust me, it's worth it, and this isn't boring at any time). 10/10",2010-02-16,"Feb 16, 2010",10,3,6,-3,TBJCSKCNRRQTreviews,False,True,358,https://www.imdb.com/title/tt0276919/review/rw2208346/?ref_=tturv_perm_195
196,rw1023563,Pretentious and overrated,"There is a rule I want people to remember, Art-house movies are art-house movies because they don't appeal to everyone. A movie that one person loves might be hated by someone else. Dogville is a movie that will appeal to a small group of people, but generally speaking it was a disappointed, overlong and too simple a movie to really be considered worth it. The great analysis of the American dream, a woman stumbles into a small town fleeing gangsters. She is taken in reluctantly and while the town initially warms to her they later exploit and reject her. It could have been interesting especially with the high standard of acting this movie contains, but for me it was a dreadful failure. The first problem was the use of stage type scenery in film. I have never scene a film that does this that works. I love the theater and I love to see this type of scenery and lighting in the cinema, but on screen it looks dull and cheap. But because the director never really believed in this technique he decided to spice up the shots by using the classic NYPD Blue jerky camera to give it a documentary look. Separate both techniques are bad, combined it is terrible. Most importantly it can either overwhelm or under support the great acting in this movie. These are only minor points. The characters are overly simplistic and most reflect a single shifting view point, rather than reflecting a diversity of responses. It is like the script writer only had one weak idea and decided to put it into several characters to try and convince people it was a strong idea. The story is too long and takes too long to get anywhere to make the half a point that is contained in this film. An interesting effort, worth checking out, and loved by some, but probably should be avoided by anyone with half a brain.",2005-02-18,"Feb 18, 2005",6,1,3,-2,flingebunt,False,True,325,https://www.imdb.com/title/tt0276919/review/rw1023563/?ref_=tturv_perm_196
198,rw0792744,Shall I ring the bell?,"Greetings again from the darkness. Lars von Trier wrote and directed this fascinating study of human nature. With the feel of community theatre, we witness how even the best intentioned ""good people"" can quickly assimilate to taking advantage of another person's weakness. Paul Bettany (""A Beautiful Mind"") and Nicole Kidman are both outstanding in their lead roles. Kidman has truly developed into the Meryl Streep of her generation - and I don't say that lightly. ""Moulin Rouge"", ""The Hours"", ""Cold Mountain"" and ""Dogville"" are 4 sterling performances that will stand the test of time. As great as the leads are, the rest of the cast is every bit their equal. How wonderful to see Ben Gazzara and Lauren Bacall (almost 80 years old!) each steal their scenes. The always terrific Patricia Clarkson continues her string of perfect performances (""Pieces of April"",""The Station Agent"" ""Far from Heaven"") and there are just too many others to name, but trust me, you will recognize most faces and be touched by the amazing performances. The basic stage set allows us to really concentrate on the character of the characters and feel their pain and experience their changes. I truly LOVED the ending, but do not let anyone tell you much about the story before you see it. You must go through the process with this story to gain the full effect. This is an art house film so don't expect ""Raiders of the Lost Ark"" or any other special effects. The music, score and lighting combined with the exceptional performances are all the mood and setting this one needs.",2004-04-18,"Apr 18, 2004",7,1,4,-3,ferguson-6,False,True,265,https://www.imdb.com/title/tt0276919/review/rw0792744/?ref_=tturv_perm_198
200,rw0792826,Why we refuse to see ourselves,"I finally saw von Trier's DOGVILLE and think it is one of the most original and powerful films of the past ten years. I have read the negative press and heard the shouting of critics and movie-goers as to the film's ""anti-American"" viewpoint. Why do we, as Americans refuse to believe that there are pages in our history that are not perfect? Why do we not acknowledge the racial and economic oppression that has, and continues to be, a part of our society? There are chapters in our history far darker than those illuminated by von Triers. This country was founded in rebellion. We fought for our freedom in order to allow each individual the unquestionable right to believe what they choose, become what they dream, and worship whatever God their heart follows. Sometimes we have missed that mark. Sometimes we have chosen to avert our eyes in order to preserve our ""image."" We don't always do the right thing. We don't always fulfill our destiny. DOGVILLE simply and powerfully states that oppression is bad. It exposes some of our arrogance. It asks us to look at parts of ourselves we would rather forget. This is the greatest nation on earth, but it's not perfect. We should see it for what it is and try to learn from our past, not cover it up. DOGVILLE just asks us to lay those truths bare.",2004-08-27,"Aug 27, 2004",,4,4,0,bsmoot,False,True,233,https://www.imdb.com/title/tt0276919/review/rw0792826/?ref_=tturv_perm_200
202,rw2466845,I think Im a killer,"(Spoilers following!!!!!) The scene where Nicole Kidman is in the car with her father, she says:""there is a family with kids, do(kill) the kids first to make the mother watch, tell her you will stop if she can hold back her tears, I owe her that"" Not only that I didn't felt sorry for that family, I enjoyed Grace sayin that so much that I actually had a hard-on. omg, save yourself from me! And surprisingly it didn't matter at all that there was no scenery. I remember, when I went to see that movie and saw the first scene, I went: wtf? But its a really great movie, anyone should see it. And the length of the movie(about 3 Hours) didn't disturb me at all, there was not a minute when it was boring.",2011-07-30,"Jul 30, 2011",9,2,3,-1,stuttgart20111,False,True,135,https://www.imdb.com/title/tt0276919/review/rw2466845/?ref_=tturv_perm_202
